Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Combes, C., Rey, C.","Amorphous calcium phosphates: Synthesis, properties and uses in biomaterials",2010,"Acta Biomaterialia",6,9,,3362,3378,,179,10.1016/j.actbio.2010.02.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956781440&partnerID=40&md5=a41644b4d91df5515b057d1e5f673044",Review,Scopus,2-s2.0-77956781440
"Manjanna, K.M., Shivakumar, B., Pramodkumar, T.M.","Exopolysaccharides as promising biomaterials for pharmaceutical applications: A review",2010,"Indian Drugs",47,9,,7,22,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79251512021&partnerID=40&md5=cafce899bdce1ae1fab51b667bcb28ee",Review,Scopus,2-s2.0-79251512021
"Qiu, Y., Zhang, J., Gao, C.","Biomaterials for spheroidal aggregate culture of hepatocytes",2010,"Progress in Chemistry",22,9,,1826,1835,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957959092&partnerID=40&md5=2fa2b45ad8d98d4e96eb08272b9bbcfc",Article,Scopus,2-s2.0-77957959092
"Giraldo, J.A., Weaver, J.D., Stabler, C.L.","Enhancing clinical islet transplantation through tissue engineeering strategies",2010,"Journal of Diabetes Science and Technology",4,5,,1238,1247,,28,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78751513664&partnerID=40&md5=1be62a34c3a8c2bad763d0abab0fae9a",Review,Scopus,2-s2.0-78751513664
"Neffe, A.T., Zaupa, A., Pierce, B.F., Hofmann, D., Lendlein, A.","Knowledge-based tailoring of gelatin-based materials by functionalization with tyrosine-derived groups",2010,"Macromolecular Rapid Communications",31,17,,1534,1539,,26,10.1002/marc.201000274,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956298931&partnerID=40&md5=460046ed4fb01f97b014f8b7f771a111",Article,Scopus,2-s2.0-77956298931
"Ironside, M.S., Duer, M.J., Reid, D.G., Byard, S.","Bisphosphonate protonation states, conformations, and dynamics on bone mineral probed by solid-state NMR without isotope enrichment",2010,"European Journal of Pharmaceutics and Biopharmaceutics",76,1,,120,126,,15,10.1016/j.ejpb.2010.05.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955660454&partnerID=40&md5=bcee90171449cd17e2769c65b1874967",Article,Scopus,2-s2.0-77955660454
"Campoccia, D., Montanaro, L., Speziale, P., Arciola, C.R.","Antibiotic-loaded biomaterials and the risks for the spread of antibiotic resistance following their prophylactic and therapeutic clinical use",2010,"Biomaterials",31,25,,6363,6377,,140,10.1016/j.biomaterials.2010.05.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953959738&partnerID=40&md5=d8a1ded904afb01e57f54a74a5e2489b",Article,Scopus,2-s2.0-77953959738
"Bechtle, S., Ang, S.F., Schneider, G.A.","On the mechanical properties of hierarchically structured biological materials",2010,"Biomaterials",31,25,,6378,6385,,61,10.1016/j.biomaterials.2010.05.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953963305&partnerID=40&md5=9eb211fe9e4d60babfc435ff083c785b",Article,Scopus,2-s2.0-77953963305
"Zealand, C.M., Briskie, D.M., Botero, T.M., Boynton, J.R., Hu, J.C.C.","Comparing gray mineral trioxide aggregate and diluted formocresol in pulpotomized human primary molars",2010,"Pediatric Dentistry",32,5,,393,399,,16,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952052252&partnerID=40&md5=3e8f9362509e3a27f837866d85fcb8a1",Article,Scopus,2-s2.0-79952052252
"Liu, X., Xue, Y., Sun, J.","Indirect induction of endothelial cell injury by PU- or PTFE-mediated activation of monocytes",2010,"Journal of Biomaterials Science, Polymer Edition",21,13,,1783,1797,,1,10.1163/092050609X12567180627536,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956920152&partnerID=40&md5=f19d499d24d6ab6733d0a0214f6c9833",Article,Scopus,2-s2.0-77956920152
"Scarpa, G., Idzko, A.-L., Yadav, A., Martin, E., Thalhammer, S.","Toward cheap disposable sensing devices for biological assays",2010,"IEEE Transactions on Nanotechnology",9,5,,527,532,,17,10.1109/TNANO.2010.2060493,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956621971&partnerID=40&md5=71a3d51b61b3ed1973984adfc95cbb5d",Conference Paper,Scopus,2-s2.0-77956621971
"Cui, Y., Li, Y., Luo, K., Xu, H.","Research progress on biomedical Ni-free Ti based shape memory alloys",2010,"Xiyou Jinshu Cailiao Yu Gongcheng/Rare Metal Materials and Engineering",39,9,,1682,1686,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78149472551&partnerID=40&md5=e633be943b3c3f3aecceeb5e19540d75",Article,Scopus,2-s2.0-78149472551
"Mansour, H.M., Sohn, M., Al-Ghananeem, A., DeLuca, P.P.","Materials for pharmaceutical dosage forms: Molecular pharmaceutics and controlled release drug delivery aspects",2010,"International Journal of Molecular Sciences",11,9,,3298,3322,,59,10.3390/ijms11093298,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77958493088&partnerID=40&md5=fc61f8525923d3a7ce590dc57abb34ab",Review,Scopus,2-s2.0-77958493088
"Christ, K.V., Turner, K.T.","Methods to measure the strength of cell adhesion to substrates",2010,"Journal of Adhesion Science and Technology",24,13-14,,2027,2058,,17,10.1163/016942410X507911,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957564272&partnerID=40&md5=f77a1b453c7a8a4abd87f6bfe6a29ac1",Article,Scopus,2-s2.0-77957564272
"Lim, M.S., Smiley, K.J., Gawalt, E.S.","Thermally driven stability of octadecylphosphonic acid thin films grown on SS316L",2010,"Scanning",32,5,,304,311,,5,10.1002/sca.20192,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78649283180&partnerID=40&md5=7a0e35a1588f59fb6dc002db35cc6b44",Article,Scopus,2-s2.0-78649283180
"Sun, D.-H., Hu, J.-Z., Dai, L.-X., Li, M.-Z., Bai, L.","Physico-chemical properties of a water-insoluble silk fibroin film",2010,"Journal of Donghua University (English Edition)",27,4,,566,570,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952171935&partnerID=40&md5=3657d10fae5ba03d266e1dd83262571e",Article,Scopus,2-s2.0-79952171935
"Pashkuleva, I., López-Pérez, P.M., Azevedo, H.S., Reis, R.L.","Highly porous and interconnected starch-based scaffolds: Production, characterization and surface modification",2010,"Materials Science and Engineering C",30,7,,981,989,,18,10.1016/j.msec.2010.04.019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953958366&partnerID=40&md5=66d8852b01b5b45e74837e205ba248ec",Article,Scopus,2-s2.0-77953958366
"Amanpour, S., Solouk, A., Mirzadeh, H., Mohagheghi, M.-A., Rabbani, S., Tirgari, F.","In vitro and in vivo assays of cartilage repair by perforated polyurethane scaffold",2010,"Iranian Polymer Journal (English Edition)",19,6,,403,415,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955668649&partnerID=40&md5=760f2a790616258483c77f7996a16006",Article,Scopus,2-s2.0-77955668649
"Kannan, M.B., He, Y., Sandham, A.","Calcium phosphate deposition on magnesium alloy for bioimplant applications",2010,"Materials Science Forum",654-656,,,2196,2199,,7,10.4028/www.scientific.net/MSF.654-656.2196,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955474329&partnerID=40&md5=46d507225d7af62bce424fd1cb473b59",Conference Paper,Scopus,2-s2.0-77955474329
"Narushima, T., Ueda, K., Goto, T., Kurihara, J., Kawamura, H.","Calcium phosphate coating on titanium using dry process",2010,"Materials Science Forum",654-656,,,2162,2167,,,10.4028/www.scientific.net/MSF.654-656.2162,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955477776&partnerID=40&md5=832d0c15cad2a101908fe23efc556e18",Conference Paper,Scopus,2-s2.0-77955477776
"Cicotte, K.N., Hedberg-Dirk, E.L., Dirk, S.M.","Synthesis and electrospun fiber mats of low Tg poly(propylene fumerate-co-propylene maleate)",2010,"Journal of Applied Polymer Science",117,4,,1984,1991,,5,10.1002/app.32014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77952267041&partnerID=40&md5=1caff63d711d25985ca3976c4bc4cf80",Article,Scopus,2-s2.0-77952267041
"Jeong, S.I., Krebs, M.D., Bonino, C.A., Khan, S.A., Alsberg, E.","Electrospun alginate nanofibers with controlled cell adhesion for tissue engineering",2010,"Macromolecular Bioscience",10,8,,934,943,,46,10.1002/mabi.201000046,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956539714&partnerID=40&md5=b5e5b2d42f7ef2ae5b18c90a98cf5954",Article,Scopus,2-s2.0-77956539714
"Ko, Y.-G., Grice, S., Kawazoe, N., Tateishi, T., Chen, G.","Preparation of collagen-glycosaminoglycan sponges with open surface porous structures using ice particulate template method",2010,"Macromolecular Bioscience",10,8,,860,871,,13,10.1002/mabi.200900468,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956521289&partnerID=40&md5=80e48f22e0a7244163ea22bd5d01c9f0",Article,Scopus,2-s2.0-77956521289
"Puppi, D., Detta, N., Piras, A.M., Chiellini, F., Clarke, D.A., Reilly, G.C., Chiellini, E.","Development of electrospun three-arm star poly(ε-caprolactone) meshes for tissue engineering applications",2010,"Macromolecular Bioscience",10,8,,887,897,,30,10.1002/mabi.200900422,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956523694&partnerID=40&md5=08543e8a3b1f8aca6f7109db9a1fb44d",Article,Scopus,2-s2.0-77956523694
"Ishihata, H., Tanaka, M., Iwama, N., Ara, M., Shimonishi, M., Nagamine, M., Murakami, N., Kanaya, S., Nemoto, E., Shimauchi, H., Shimomura, M.","Proliferation of periodontal ligament cells on biodegradable honeycomb film scaffold with unified micropore organization",2010,"Journal of Biomechanical Science and Engineering",5,3,,252,261,,4,10.1299/jbse.5.252,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78651556150&partnerID=40&md5=8146d5decd76ffe662a3503a9018b8be",Article,Scopus,2-s2.0-78651556150
"Edirisinghe, M., Stride, E.","Scaling the heights - Challenges in medical materials",2010,"Journal of the Royal Society Interface",7,SUPPL. 4,,,,S377-S378,,10.1098/rsif.2010.0259.focus,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955761671&partnerID=40&md5=0b35d39546fdfdee162a5d73c5c5a7e5",Editorial,Scopus,2-s2.0-77955761671
"Charati, M.B., Lee, I., Hribar, K.C., Burdick, J.A.","Light-sensitive polypeptide hydrogel and nanorod composites",2010,"Small",6,15,,1608,1611,,31,10.1002/smll.201000162,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955178341&partnerID=40&md5=c854895125da0cb57a7a51b0a57fca83",Article,Scopus,2-s2.0-77955178341
"Dunne, N.J., Buchanan, F.J., Boyd, A.R., Burke, G.A.","Special issue: Select papers from the 29th Northern Ireland Biomedical Engineering Conference, Belfast, UK, April 2009",2010,"Journal of Materials Science: Materials in Medicine",21,8,,2253,2254,,,10.1007/s10856-010-4114-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956410370&partnerID=40&md5=476f97a36ca181685c9470bc50873bae",Conference Paper,Scopus,2-s2.0-77956410370
"Onoki, T., Yamamoto, S.-Y.","Hydroxyapatite ceramics coating on magnesium alloy via a double layered capsule hydrothermal hot-pressing",2010,"Nippon Seramikkusu Kyokai Gakujutsu Ronbunshi/Journal of the Ceramic Society of Japan",118,1380,,749,752,,6,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956929687&partnerID=40&md5=c005ea3107bda44d7a16e80a88cae473",Article,Scopus,2-s2.0-77956929687
"Aksakal, B., Gavgali, M., Dikici, B.","The effect of coating thickness on corrosion resistance of hydroxyapatite coated Ti6Al4V and 316L SS implants",2010,"Journal of Materials Engineering and Performance",19,6,,894,899,,25,10.1007/s11665-009-9559-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955770888&partnerID=40&md5=c3042fc752e6f1b4656a0b99353bf207",Article,Scopus,2-s2.0-77955770888
"Pereira, I.H.L., Ayres, E., Patrício, P.S., Góes, A.M., Gomide, V.S., Junior, E.P., Oréfice, R.L.","Photopolymerizable and injectable polyurethanes for biomedical applications: Synthesis and biocompatibility",2010,"Acta Biomaterialia",6,8,,3056,3066,,34,10.1016/j.actbio.2010.02.036,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956626650&partnerID=40&md5=1c44edbff415114afa0b6b3caf937cd7",Article,Scopus,2-s2.0-77956626650
"Brandt, J., Michler, G., Vogel, J., Henning, S.","Nanostructured materials for skeletal repair",2010,"Macromolecular Symposia",294,1,,109,119,,4,10.1002/masy.201050810,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956476015&partnerID=40&md5=7293415b2d3a52dc963f944ad4c65151",Conference Paper,Scopus,2-s2.0-77956476015
"Sheikh, J.N., Prabhu, K.H.","Chitin and chitosan biopolymers of the 21 st century",2010,"International Dyer",195,7,,20,25,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955820987&partnerID=40&md5=a50bf4d9a2c247fc2fd0f638f61c10f3",Article,Scopus,2-s2.0-77955820987
"Seo, D.S., Kim, Y.G., Lee, J.K.","Sintering and dissolution of bone ash-derived hydroxyapatite",2010,"Metals and Materials International",16,4,,687,692,,4,10.1007/s12540-010-0825-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78149323053&partnerID=40&md5=fd128dd455f02dae9f6a7b6f09fd7de3",Article,Scopus,2-s2.0-78149323053
"Iverson, N.M., Sparks, S.M., Demirdirek, B., Uhrich, K.E., Moghe, P.V.","Controllable inhibition of cellular uptake of oxidized low-density lipoprotein: Structure-function relationships for nanoscale amphiphilic polymers",2010,"Acta Biomaterialia",6,8,,3081,3091,,24,10.1016/j.actbio.2010.02.019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956642537&partnerID=40&md5=c1d1e29f77106ed7f19eaa38202bce55",Article,Scopus,2-s2.0-77956642537
"Roy, N., Saha, N., Kitano, T., Saha, P.","Novel hydrogels of PVP-CMC and their swelling effect on viscoelastic properties",2010,"Journal of Applied Polymer Science",117,3,,1703,1710,,30,10.1002/app.32056,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77952032113&partnerID=40&md5=98a4957e7910cb4302ee26a74374a124",Article,Scopus,2-s2.0-77952032113
"Simovic, L., Skundric, P., Pajic-Lijakovic, I., Ristic, K., Medovic, A., Tasić, G.","Mathematical model of gentamicin sulfate release from a bioactive textile material as a transdermal system under in vitro conditions",2010,"Journal of Applied Polymer Science",117,3,,1424,1430,,6,10.1002/app.31964,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77952018754&partnerID=40&md5=2aabc400ffaebf4428f24cb4d5ba9490",Article,Scopus,2-s2.0-77952018754
"Hashi, C.K., Derugin, N., Janairo, R.R.R., Lee, R., Schultz, D., Lotz, J., Li, S.","Antithrombogenic modification of small-diameter microfibrous vascular grafts",2010,"Arteriosclerosis, Thrombosis, and Vascular Biology",30,8,,1621,1627,,45,10.1161/ATVBAHA.110.208348,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955172321&partnerID=40&md5=310b9d29f5b70a3ec727c5c4f3645554",Article,Scopus,2-s2.0-77955172321
"Weber, V., Ettenauer, M., Linsberger, I., Loth, F., Thümmler, K., Feldner, A., Fischer, S., Falkenhagen, D.","Functionalization and application of cellulose microparticles as adsorbents in extracorporeal blood purification",2010,"Macromolecular Symposia",294,2,,90,95,,7,10.1002/masy.200900042,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956461404&partnerID=40&md5=ae2da0140e20ad75243c10aa325b9740",Conference Paper,Scopus,2-s2.0-77956461404
"Peng, H.T.","Thromboelastographic study of biomaterials",2010,"Journal of Biomedical Materials Research - Part B Applied Biomaterials",94,2,,469,485,,18,10.1002/jbm.b.31626,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955373022&partnerID=40&md5=24f51192e57819249328705c721b39f0",Review,Scopus,2-s2.0-77955373022
"Orive, G., Ali, O.A., Anitua, E., Pedraz, J.L., Emerich, D.F.","Biomaterial-based technologies for brain anti-cancer therapeutics and imaging",2010,"Biochimica et Biophysica Acta - Reviews on Cancer",1806,1,,96,107,,32,10.1016/j.bbcan.2010.04.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953718858&partnerID=40&md5=5387a0c6174771862cc49e57fc560294",Review,Scopus,2-s2.0-77953718858
"Mata, A., Geng, Y., Henrikson, K.J., Aparicio, C., Stock, S.R., Satcher, R.L., Stupp, S.I.","Bone regeneration mediated by biomimetic mineralization of a nanofiber matrix",2010,"Biomaterials",31,23,,6004,6012,,113,10.1016/j.biomaterials.2010.04.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953809370&partnerID=40&md5=a0090686220519bfd17a93a7628b34bc",Article,Scopus,2-s2.0-77953809370
"Nothdurft, F., Pospiech, P.","Prefabricated zirconium dioxide implant abutments for single-tooth replacement in the posterior region: Evaluation of peri-implant tissues and superstructures after 12 months of function",2010,"Clinical Oral Implants Research",21,8,,857,865,,17,10.1111/j.1600-0501.2009.01899.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955127653&partnerID=40&md5=c246a3a081608724f13446fd79ee1f71",Article,Scopus,2-s2.0-77955127653
"Petrtyl, M., Bastl, Z., Krulis, Z., Hulejova, H., Polanska, M., Lisal, J., Danesova, J., Cerny, P.","Cycloolefin-copolymer/polyethylene (COC/PE) blend assists with the creation of new articular cartilage",2010,"Macromolecular Symposia",294,1,,120,132,,2,10.1002/masy.201050811,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956462049&partnerID=40&md5=2743c1b56e1cf0c7b14118e1924917a1",Conference Paper,Scopus,2-s2.0-77956462049
"Shokouhi, B., Coban, C., Hasirci, V., Aydin, E., Dhanasingh, A., Shi, N., Koyama, S., Akira, S., Zenke, M., Sechi, A.S.","The role of multiple toll-like receptor signalling cascades on interactions between biomedical polymers and dendritic cells",2010,"Biomaterials",31,22,,5759,5771,,24,10.1016/j.biomaterials.2010.04.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953081609&partnerID=40&md5=b88be974da1aa8911abf866e6434b746",Article,Scopus,2-s2.0-77953081609
"Nottelet, B., Di Tommaso, C., Mondon, K., Gurny, R., Möller, M.","Fully biodegradable polymeric micelles based on hydrophobicand hydrophilic-functionalized poly(lactide) block copolymers",2010,"Journal of Polymer Science, Part A: Polymer Chemistry",48,15,,3244,3254,,29,10.1002/pola.24100,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954930880&partnerID=40&md5=bd643b79d5ff8bddc77e07a52bbf9ffa",Article,Scopus,2-s2.0-77954930880
"Chen, F.-M., Zhang, M., Wu, Z.-F.","Toward delivery of multiple growth factors in tissue engineering",2010,"Biomaterials",31,24,,6279,6308,,276,10.1016/j.biomaterials.2010.04.053,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953650323&partnerID=40&md5=172a3a9d239b4a7686b901fcdc39477e",Review,Scopus,2-s2.0-77953650323
"Dieckmann, C., Renner, R., Milkova, L., Simon, J.C.","Regenerative medicine in dermatology: Biomaterials, tissue engineering, stem cells, gene transfer and beyond",2010,"Experimental Dermatology",19,8,,697,706,,38,10.1111/j.1600-0625.2010.01087.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954849668&partnerID=40&md5=64b3c658761a12f043f5d7ed10b631ef",Review,Scopus,2-s2.0-77954849668
"Casado, P.L., Duarte, M.E.L., Carvalho, W., Esmeraldo Da Silva, L., Barboza, E.P.","Ridge bone maintenance in human after extraction",2010,"Implant Dentistry",19,4,,314,322,,9,10.1097/ID.0b013e3181dec322,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955455754&partnerID=40&md5=1814659fa3e30c533039dc15765411b7",Article,Scopus,2-s2.0-77955455754
"Shiryaev, M., Safronova, T., Putlyaev, V.","Calcium phosphate powders synthesized from calcium chloride and potassium hydrophosphate",2010,"Journal of Thermal Analysis and Calorimetry",101,2,,707,713,,4,10.1007/s10973-010-0925-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84755161731&partnerID=40&md5=1b3b1c1c1651bf3bac6c17fe1981e03a",Conference Paper,Scopus,2-s2.0-84755161731
"Hiromoto, S.","Evaluation of corrosion behaviour of metals under cell culture environments",2010,"Zairyo to Kankyo/ Corrosion Engineering",59,8,,278,284,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78049342564&partnerID=40&md5=16ec2924e629774af741e3fb6830fc02",Review,Scopus,2-s2.0-78049342564
"Mao, L., Wang, Y., Wan, Y., He, F., Huang, Y.","Corrosion resistance of Ti-ion implanted Mg-Ca-Zn alloys in SBF",2010,"Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research",24,4,,383,388,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956962294&partnerID=40&md5=5779a5ed329eaa576e393d27a23c4180",Article,Scopus,2-s2.0-77956962294
"Hojabri, L., Kong, X., Narine, S.S.","Novel long chain unsaturated diisocyanate from fatty acid: Synthesis, characterization, and application in bio-based polyurethane",2010,"Journal of Polymer Science, Part A: Polymer Chemistry",48,15,,3302,3310,,39,10.1002/pola.24114,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954913159&partnerID=40&md5=95d464c92c61c0c2bb2a14170ab62fe2",Article,Scopus,2-s2.0-77954913159
"Hee Min, E.U.N., Simon Ting, S.R., Billon, L., Stenzel, M.H.","Thermo-Responsive glycopolymer chains grafted onto honeycomb structured porous films via RAFT Polymerization as a thermo-dependent switcher for lectin concanavalin a conjugation",2010,"Journal of Polymer Science, Part A: Polymer Chemistry",48,15,,3440,3455,,40,10.1002/pola.24129,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954938916&partnerID=40&md5=0e3772e25a97921ed87729f8142acb34",Article,Scopus,2-s2.0-77954938916
"Cristovam, M.A.S., Gonçalves, G.F., Takemura, O.S., Tomasini, A.P.I., Dragunski, D., Reolon, J., Gomes, J.O., Megda, W.","Degranulation of neutrophils ex-vivo by the action of polymer cassava's starch | Degranulação de neutrófilos ex-vivo por ação do polímero de amido de mandioca",2010,"Ciencia Rural",40,5,,1103,1108,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954921228&partnerID=40&md5=2836835863ed7f9da8ef640036292c38",Article,Scopus,2-s2.0-77954921228
"Ţǎrdei, C., Moldovan, L., Crǎciunescu, O.","Hybrid bioresorbable composites with high bioactivity properties | Compozite hibride bioresorbable cu bioactivitate ridicatǎ",2010,"Revista Romana de Materiale/ Romanian Journal of Materials",40,1,,41,49,,5,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954836756&partnerID=40&md5=feac4a564e6a84ae14dce20dda1cfd9a",Article,Scopus,2-s2.0-77954836756
"Wang, H., Zhou, J., Liu, Z., Wang, C.","Injectable cardiac tissue engineering for the treatment of myocardial infarction",2010,"Journal of Cellular and Molecular Medicine",14,5,,1044,1055,,56,10.1111/j.1582-4934.2010.01046.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954741603&partnerID=40&md5=712458e21ba6e579228a48257f18552e",Review,Scopus,2-s2.0-77954741603
"Lauto, A., Longo, L.","ECM-chitosan bandage for tissue repair",2010,"AIP Conference Proceedings",1226,,,155,160,,,10.1063/1.3453775,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954609832&partnerID=40&md5=e67ed2256765c8928402b9fb16dd13e2",Conference Paper,Scopus,2-s2.0-77954609832
"Tomadakis, M.M., Mitra, K.","Transport through core-shell fibrous biomaterials and biological systems",2010,"AIP Conference Proceedings",1254,,,181,186,,,10.1063/1.3453807,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954570831&partnerID=40&md5=6e1d3a9f3b02de0953a8a9bea87b58b4",Conference Paper,Scopus,2-s2.0-77954570831
"Lang, L., Zhuang, X., Liu, Y., Chen, X., Wei, Y.","Synthesis and characterization of electroactive graft copolymer of poly(L-glutamic acid )-g-aniline tetramer",2010,"Acta Polymerica Sinica",,7,,955,960,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956583412&partnerID=40&md5=6551ca3738ed3077172fbadf99dd576e",Article,Scopus,2-s2.0-77956583412
"Cerchiara, T., Chidichimo, G., Gallucci, M.C., Vuono, D.","Effects of extraction methods on the morphology and physico-chemical properties of Spanish Broom (spartium junceum l.) fibres",2010,"Fibres and Textiles in Eastern Europe",80,3,,13,16,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954508906&partnerID=40&md5=0365167b5f582f465e3ab0e412b1e913",Article,Scopus,2-s2.0-77954508906
"Emadi, R., Tavangarian, F., Esfahani, S.I.R.","Biodegradable and bioactive properties of a novel bone scaffold coated with nanocrystalline bioactive glass for bone tissue engineering",2010,"Materials Letters",64,13,,1528,1531,,8,10.1016/j.matlet.2010.04.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953140320&partnerID=40&md5=2c070f70e06aedf5b427a154860d246a",Article,Scopus,2-s2.0-77953140320
"Tavangarian, F., Emadi, R., Roohani Esfahani, S.I.","A novel method to synthesis of β-TCP/HA biphasic nanocrystalline powder by using bovine bone",2010,"International Journal of Modern Physics B",24,17,,3365,3372,,4,10.1142/S0217979210055329,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955591508&partnerID=40&md5=7de4686fcf2aa1941588d87443a602c8",Article,Scopus,2-s2.0-77955591508
"Marzec, E., Olszewski, J.","Dielectric analysis of the thermal processes of human nail",2010,"Thermochimica Acta",506,1-2,,73,76,,6,10.1016/j.tca.2010.04.018,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954218955&partnerID=40&md5=b9f39404c7cd4283f9db54d11d398447",Article,Scopus,2-s2.0-77954218955
"Boyer, I., Karam, A., Albano, C., García, W., Urbina de Navarro, C., González, G.","Characterization of carbon nanotubes coated with nanohydroxyapatite | Caracterizacion de nanotubos de carbono recubiertos con nanohidroxiapatita",2010,"Acta Microscopica",19,2,,196,201,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954235089&partnerID=40&md5=90fc38485bc2d8618e6882a953fa09cc",Article,Scopus,2-s2.0-77954235089
"Basu, B., Nath, S.","Fundamentals of Biomaterials and Biocompatibility",2010,"Advanced Biomaterials: Fundamentals, Processing, and Applications",,,,1,18,,1,10.1002/9780470891315.ch1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886218611&partnerID=40&md5=167d630bf1fd72f06bdba2eb7ef36b12",Book Chapter,Scopus,2-s2.0-84886218611
"Plieva, F.M., Kumar, A., Galaev, I.Y., Mattiasson, B.","Design of Supermacroporous Biomaterials via Gelation at Subzero Temperatures-Cryogelation",2010,"Advanced Biomaterials: Fundamentals, Processing, and Applications",,,,499,531,,,10.1002/9780470891315.ch14,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886119203&partnerID=40&md5=9b22a1422b3eaf02512928f4db5fe907",Book Chapter,Scopus,2-s2.0-84886119203
"Green, R.A., Baek, S., Lovell, N.H., Poole-Warren, L.A.","Nanostructured Conductive Polymers as Biomaterials",2010,"Nanostructured Conductive Polymers",,,,707,736,,1,10.1002/9780470661338.ch18,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84878337767&partnerID=40&md5=dc765c58423e565e3be6c6e182b1a312",Book Chapter,Scopus,2-s2.0-84878337767
"Katti, D.S., Pandya, S., Bora, M., Mahida, R.","Introduction to Processing of Biomaterials",2010,"Advanced Biomaterials: Fundamentals, Processing, and Applications",,,,243,276,,,10.1002/9780470891315.ch8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886162043&partnerID=40&md5=9462cf4cf9f05523ee2b406c0beed856",Book Chapter,Scopus,2-s2.0-84886162043
